Date,TWII_Close,TWII_High,TWII_Low,TWII_Open,TWII_Volume,SMA_200,BB_upper_20_2_0,BB_middle_20_2_0,BB_lower_20_2_0,ATR_14,RET_SIMPLE,RET_LOG,signal,signal_reason,signal_generated_at,signal_exec_when,Margin_Balance_Value,RSI_14,Foreign_Investor_Buy,USDTWD_Close
1993-04-29,438.8900146484375,438.9599914550781,435.5899963378906,438.0199890136719,249760000,429.9507995605469,452.7421254363999,443.22200164794924,433.7018778594986,3.7936957394914828,0.00198626924932066,0.001984299224790023,1,Buy and Hold Strategy,1993-04-29,1993-04-30,0,41.64132493480871,806,33.09635723687367
1993-04-30,440.19000244140625,442.2900085449219,438.8900146484375,438.8900146484375,247460000,430.0640495300293,451.7403410964278,442.7165023803711,433.69266366431435,3.7655741792766895,0.00296198990539831,0.002957611856326033,1,Buy and Hold Strategy,1993-04-30,1993-05-01,0,44.29040598894569,585,33.058586725640794
1993-05-03,442.4599914550781,442.5899963378906,438.25,440.19000244140625,224970000,430.19824951171876,451.7744147107611,442.77000122070314,433.76558773064517,3.8066043334633988,0.005156839094668131,0.005143588135796003,1,Buy and Hold Strategy,1993-05-03,1993-05-04,0,48.671825207124954,435,33.118928684412126
1993-05-04,444.04998779296875,445.19000244140625,442.45001220703125,442.5799865722656,268310000,430.3497494506836,451.8763194035485,442.85800018310545,433.8396809626624,3.7304176120999415,0.003593536971923106,0.0035870956447580783,1,Buy and Hold Strategy,1993-05-04,1993-05-05,0,51.54636441187707,841,33.19873866139206
1993-05-05,444.5199890136719,446.0899963378906,443.760009765625,443.9800109863281,274240000,430.5035493469238,452.0367147099573,443.02599945068357,434.0152841914098,3.6303868235403476,0.0010584421430550606,0.0010578823881139572,1,Buy and Hold Strategy,1993-05-05,1993-05-06,0,52.395060072563034,-97,33.14015941998917
1993-05-06,443.260009765625,444.80999755859375,442.8999938964844,444.6000061035156,255460000,430.6651994323731,452.06269421705895,443.05249938964846,434.042304562238,3.5075023120095636,-0.002834471518013415,-0.002838496239511405,1,Buy and Hold Strategy,1993-05-06,1993-05-07,0,49.87308419141636,-381,33.116541863552584
1993-05-07,442.30999755859375,443.70001220703125,441.69000244140625,443.2799987792969,223570000,430.8163494873047,452.0758678319553,443.0759994506836,434.0761310694119,3.4005385586963803,-0.0021432391510652904,-0.0021455391750164953,1,Buy and Hold Strategy,1993-05-07,1993-05-08,0,47.9971545130648,247,33.03673847969518
1993-05-10,442.79998779296875,445.4200134277344,442.04998779296875,442.3399963378906,235580000,430.97234939575196,451.46337120030233,442.79749908447263,434.13162696864293,3.398359064129898,0.0011077982344500636,0.0011071850787793384,1,Buy and Hold Strategy,1993-05-10,1993-05-11,0,49.06139624991079,726,33.18038102618993
1993-05-11,444.3599853515625,444.57000732421875,441.5199890136719,442.79998779296875,218480000,431.13644927978515,450.74593942883035,442.55449829101565,434.36305715320094,3.3734775817311102,0.0035230298139103944,0.0035168384816132163,1,Buy and Hold Strategy,1993-05-11,1993-05-12,0,52.40126763765487,-715,33.10470892718742
1993-05-12,444.79998779296875,445.1600036621094,442.8699951171875,444.32000732421875,255680000,431.27284927368163,450.13991096962985,442.3614974975586,434.5830840254874,3.2960869362447363,0.0009901936625957841,0.0009897037442337608,1,Buy and Hold Strategy,1993-05-12,1993-05-13,0,53.33072529369536,874,33.21664132620189
1993-05-13,439.2300109863281,444.75,439.2300109863281,444.75,293920000,431.35784927368167,449.2739809242093,441.90299835205076,434.5320157798922,3.458507641273014,-0.012522430214708447,-0.012601496606307045,1,Buy and Hold Strategy,1993-05-13,1993-05-14,0,42.118534939669836,960,33.1643827562209
1993-05-14,439.55999755859375,439.82000732421875,438.1000061035156,439.2200012207031,252910000,431.43604919433596,448.1157332415303,441.43399810791016,434.75226297429003,3.3343286112323076,0.0007512842110324325,0.0007510021383185686,1,Buy and Hold Strategy,1993-05-14,1993-05-15,0,42.88464891997907,320,33.28877088730968
1993-05-17,440.3699951171875,440.3800048828125,437.8299865722656,439.55999755859375,227580000,431.5168492126465,447.17103383010357,441.0794982910156,434.9879627519277,3.2783064468976337,0.0018427462987820054,0.00184105052475578,1,Buy and Hold Strategy,1993-05-17,1993-05-18,0,44.815475644507984,-357,33.395366091439854
1993-05-18,440.32000732421875,441.260009765625,437.95001220703125,440.3900146484375,264300000,431.59299926757814,446.65090195527273,440.84049835205076,435.0300947488288,3.280570097733071,-0.00011351316738883455,-0.00011351961049600948,1,Buy and Hold Strategy,1993-05-18,1993-05-19,0,44.7150120440382,299,33.309845873789136
1993-05-19,447.57000732421875,447.8599853515625,436.8599853515625,440.32000732421875,342420000,431.70904937744143,447.4489369011951,441.0374984741211,434.6260600470471,3.8319579478949946,0.016465297691234948,0.01633121448849757,1,Buy and Hold Strategy,1993-05-19,1993-05-20,0,59.052347946150206,948,33.168649173072204
1993-05-20,450.5899963378906,450.5899963378906,447.3599853515625,447.57000732421875,289160000,431.85104934692384,449.18478985132197,441.59399871826173,434.0032075852015,3.788961736354504,0.006747523212573547,0.006724860565196915,1,Buy and Hold Strategy,1993-05-20,1993-05-21,0,63.31959161785366,-278,33.117110154423145
1993-05-21,445.8399963378906,450.5899963378906,444.8900146484375,450.5899963378906,279120000,431.9772993469238,449.53674022949815,442.0344985961914,434.5322569628846,3.925463161575834,-0.010541734256430457,-0.01059769194514624,1,Buy and Hold Strategy,1993-05-21,1993-05-22,0,53.819439874589,-203,33.13187464935262
1993-05-24,448.0,448.44000244140625,445.260009765625,445.8399963378906,197990000,432.12289932250974,449.60431386306595,442.7574981689453,435.9106824748246,3.872215269733364,0.004844795621414821,0.00483309736765864,1,Buy and Hold Strategy,1993-05-24,1993-05-25,0,56.98030066354398,628,33.20546861068271
1993-05-25,448.8500061035156,449.0400085449219,447.70001220703125,448.0,222090000,432.27004928588866,450.27229020286836,443.2994979858398,436.3267057688113,3.6913424888874538,0.0018973350524902344,0.0018955373858310159,1,Buy and Hold Strategy,1993-05-25,1993-05-26,0,58.19298447113514,-753,33.182600669547035
1993-05-26,453.44000244140625,453.510009765625,448.82000732421875,448.8500061035156,274230000,432.4427493286133,451.89567509523437,444.07049865722655,436.24532221921874,3.7626753426387967,0.01022612515422816,0.010174192085687518,1,Buy and Hold Strategy,1993-05-26,1993-05-27,0,64.08112203473145,-164,33.17370633875346
1993-05-27,452.4100036621094,454.54998779296875,451.1400146484375,453.44000244140625,300810000,432.6158993530273,452.98952371073625,444.74649810791016,436.50347250508406,3.737482328488258,-0.002271521642888019,-0.0022741054617169006,1,Buy and Hold Strategy,1993-05-27,1993-05-28,0,61.97185139637755,924,33.244865850477325
1993-05-28,450.19000244140625,452.4100036621094,447.6700134277344,452.4100036621094,207820000,432.77819931030274,453.5363405927123,445.24649810791016,436.956655623108,3.8090900360515967,-0.004907055995077347,-0.004919135125861926,1,Buy and Hold Strategy,1993-05-28,1993-05-29,0,57.573160379593936,790,33.12475771738464
1993-06-01,453.8299865722656,455.6300048828125,450.2300109863281,450.2300109863281,229690000,432.9477992248535,454.7933636121385,445.8149978637695,436.83663211540056,3.925583779291215,0.008085439727935961,0.008052927691969584,1,Buy and Hold Strategy,1993-06-01,1993-06-02,0,62.29836026758425,-282,33.06236173421762
1993-06-02,453.8500061035156,454.5299987792969,452.67999267578125,453.8299865722656,295560000,433.11334930419923,455.8935266796226,446.30499877929685,436.7164708789711,3.77732823102153,4.411240297530483e-05,4.411143005186859e-05,1,Buy and Hold Strategy,1993-06-02,1993-06-03,0,62.3232140474877,-476,33.065586587776735
1993-06-03,452.489990234375,453.8500061035156,451.1199951171875,453.8399963378906,285570000,433.26909927368166,456.6190537914052,446.70349884033203,436.7879438892589,3.702519856400573,-0.002996619700012526,-0.003001118554644678,1,Buy and Hold Strategy,1993-06-03,1993-06-04,0,59.455732084390355,-651,33.08829992937949
1993-06-04,450.05999755859375,452.42999267578125,448.9200134277344,452.42999267578125,226440000,433.4284492492676,456.9297272873894,447.04349822998046,437.1572691725715,3.6930524957034336,-0.005370268355599617,-0.005384740081325726,1,Buy and Hold Strategy,1993-06-04,1993-06-05,0,54.62014331651873,-574,33.146019010084075
1993-06-07,447.69000244140625,450.75,447.32000732421875,450.07000732421875,236920000,433.57559921264647,456.9587655380223,447.31249847412107,437.66623141021984,3.6742625085661347,-0.005265953717379479,-0.005279867720148584,1,Buy and Hold Strategy,1993-06-07,1993-06-08,0,50.32145470821466,173,33.152752032803534
1993-06-08,444.7099914550781,447.6499938964844,444.30999755859375,447.6499938964844,240640000,433.7248991394043,456.91042177743026,447.4079986572266,437.9055755370229,3.6532441067265893,-0.0066564162033485585,-0.006678668945665855,1,Buy and Hold Strategy,1993-06-08,1993-06-09,0,45.47513313812206,437,33.17186528948523
1993-06-09,445.7799987792969,447.3900146484375,444.6600036621094,444.7099914550781,249030000,433.90019912719725,456.9102177266998,447.47899932861327,438.04778093052676,3.5872988838409845,0.002406078893612662,0.0024031889205320483,1,Buy and Hold Strategy,1993-06-09,1993-06-10,0,47.432750737922106,20,33.28867414468001
1993-06-10,445.3800048828125,446.2200012207031,444.0899963378906,445.7799987792969,232600000,434.06904922485353,456.9096091544035,447.5080001831055,438.1063912118075,3.483206455196093,-0.000897289913364685,-0.000897692718932606,1,Buy and Hold Strategy,1993-06-10,1993-06-11,0,46.756931505659516,-916,33.39554604684663
1993-06-11,447.260009765625,448.19000244140625,445.3800048828125,445.3800048828125,256750000,434.2377992248535,456.5148892048652,447.9095001220703,439.3041110392754,3.435120105438783,0.004221125470837306,0.004212241512145568,1,Buy and Hold Strategy,1993-06-11,1993-06-12,0,50.338416184578925,269,33.48453437515115
1993-06-14,447.7099914550781,448.6400146484375,447.2300109863281,447.260009765625,210440000,434.40869918823245,456.027617132733,448.3169998168945,440.60638250105603,3.290468930915254,0.0010060852292359534,0.0010055794646914428,1,Buy and Hold Strategy,1993-06-14,1993-06-15,0,51.18481588444678,-271,33.50622032253395
1993-06-15,446.2699890136719,448.2799987792969,446.17999267578125,447.7300109863281,234110000,434.5658491516113,455.4904145920779,448.61199951171875,441.7335844313596,3.2054358718152804,-0.0032163732525293254,-0.0032215568989913,1,Buy and Hold Strategy,1993-06-15,1993-06-16,0,48.345189076215206,177,33.377015054868046
1993-06-16,447.42999267578125,447.42999267578125,443.6099853515625,446.2699890136719,267500000,434.73284912109375,454.74115240981945,448.9674987792969,443.1938451487743,3.2493338327012427,0.0025993315496593006,0.0025959591301669025,1,Buy and Hold Strategy,1993-06-16,1993-06-17,0,50.71709383924615,-282,33.35720570187917
1993-06-17,448.5400085449219,448.9800109863281,446.9100036621094,447.42999267578125,239810000,434.89519912719726,454.7580908222023,449.01599884033203,443.27390685846177,3.165096224952493,0.0024808704988736885,0.002477798219892677,1,Buy and Hold Strategy,1993-06-17,1993-06-18,0,52.9437751506538,905,33.45194386879973
1993-06-18,443.67999267578125,448.5899963378906,443.67999267578125,448.5400085449219,300500000,435.02369903564454,454.8099805209778,448.6704986572266,442.5310167934754,3.2897324704636994,-0.010835189228507569,-0.010894317389084406,1,Buy and Hold Strategy,1993-06-18,1993-06-19,0,43.64564089887828,-59,33.37851034344577
1993-06-21,446.2200012207031,446.2200012207031,443.67999267578125,443.67999267578125,223650000,435.1648989868164,454.7960881604857,448.6894989013672,442.5829096422487,3.2361807614964264,0.005724866090092151,0.005708541319334989,1,Buy and Hold Strategy,1993-06-21,1993-06-22,0,48.71500407839253,-477,33.459368364357715
1993-06-22,445.92999267578125,446.2900085449219,444.94000244140625,446.25,259530000,435.309149017334,454.80495956182057,448.58599853515625,442.36703750849193,3.1014540002120836,-0.0006499227827719833,-0.0006501340741374412,1,Buy and Hold Strategy,1993-06-22,1993-06-23,0,48.182072241387175,-918,33.52660410721046
1993-06-23,443.19000244140625,445.9599914550781,443.19000244140625,445.9599914550781,278260000,435.452899017334,454.94863862264594,448.3029983520508,441.65735808145564,3.0777779297449257,-0.006144440336775303,-0.006163395094440623,1,Buy and Hold Strategy,1993-06-23,1993-06-24,0,43.35612783752889,-14,33.56288609483916
1993-06-24,446.6199951171875,447.2099914550781,442.5,443.0400085449219,267450000,435.6041990661621,454.20604694321054,447.96199798583984,441.71794902846915,3.1943646101258687,0.007739327730513779,0.0077095327635902785,1,Buy and Hold Strategy,1993-06-24,1993-06-25,0,50.09476135493807,650,33.60357581126559
1993-06-25,447.6000061035156,448.6400146484375,446.6199951171875,446.6199951171875,210430000,435.74244903564454,453.6228575565661,447.7214981079102,441.82013865925427,3.110482818777592,0.0021942837245139124,0.002191879799934849,1,Buy and Hold Strategy,1993-06-25,1993-06-26,0,51.8570382345924,456,33.58435852765925
1993-06-28,451.8500061035156,451.8999938964844,447.6000061035156,447.6000061035156,242090000,435.90379913330077,453.8863319080774,447.80449829101565,441.7226646739539,3.195447459791246,0.009495084767753736,0.009450289781936532,1,Buy and Hold Strategy,1993-06-28,1993-06-29,0,58.672695672012104,-180,33.5807640277211
1993-06-29,450.69000244140625,451.8999938964844,449.6700134277344,451.8900146484375,276310000,436.0308992004395,453.24160582077775,447.64749908447266,442.05339234816756,3.1264855318597284,-0.0025672317061862238,-0.00257053269631751,1,Buy and Hold Strategy,1993-06-29,1993-06-30,0,56.32868452748034,-668,33.63175576824086
1993-06-30,450.5299987792969,451.4700012207031,450.1499938964844,450.69000244140625,281120000,436.18469924926757,452.4966106736145,447.4814987182617,442.46638676290894,2.9974513741710873,-0.000355019328679651,-0.000355082362960886,1,Buy and Hold Strategy,1993-06-30,1993-07-01,0,55.996378045341935,-841,33.545006128300074
1993-07-01,449.0199890136719,451.1499938964844,448.7099914550781,450.5400085449219,292040000,436.33019912719726,451.83429204855946,447.30799865722656,442.78170526589366,2.957633593259313,-0.003351629790949162,-0.0033572590838001157,1,Buy and Hold Strategy,1993-07-01,1993-07-02,0,52.82888847411896,174,33.57434216590667
1993-07-02,445.8399963378906,449.0199890136719,445.20001220703125,449.0199890136719,220750000,436.4597491455078,451.4816940625515,447.0969985961914,442.71230312983124,3.019229537072264,-0.007082073746352613,-0.0071072706653954616,1,Buy and Hold Strategy,1993-07-02,1993-07-03,0,46.82216309108698,-253,33.77767685340745
1993-07-06,441.42999267578125,446.8699951171875,441.4200134277344,445.8599853515625,234810000,436.5522491455078,451.8025972768291,446.7839981079102,441.76539893899127,3.1928546908137543,-0.009891449170852606,-0.009940694562158417,1,Buy and Hold Strategy,1993-07-06,1993-07-07,0,40.02543523502977,599,33.86410177246937
1993-07-07,442.8299865722656,443.6300048828125,441.3999938964844,441.3999938964844,253170000,436.65569900512696,451.92617339179674,446.6899978637695,441.4538223357423,3.1240801404933523,0.003171496997741663,0.0031664784092974583,1,Buy and Hold Strategy,1993-07-07,1993-07-08,0,42.861083028085446,-653,33.87965282855205
1993-07-08,448.6400146484375,448.6400146484375,442.8399963378906,442.8399963378906,282910000,436.81319900512693,452.1179424296879,446.83299865722654,441.5480548847652,3.3159335644703893,0.013120222777017743,0.013034898162465662,1,Buy and Hold Strategy,1993-07-08,1993-07-09,0,52.82886027737049,641,33.75621046775577
1993-07-09,448.1099853515625,448.94000244140625,446.739990234375,448.6400146484375,235210000,436.96654891967773,452.2382739680158,446.96949768066406,441.70072139331234,3.2362248960818794,-0.0011814133371280677,-0.0011821117559997433,1,Buy and Hold Strategy,1993-07-09,1993-07-10,0,51.93870904283567,-519,33.79476780416616
1993-07-12,448.9800109863281,449.1099853515625,447.7099914550781,448.1300048828125,202310000,437.11909896850585,452.39609441438284,447.05549774169924,441.71490106901564,3.105065538967772,0.0019415448510549105,0.0019396624889171255,1,Buy and Hold Strategy,1993-07-12,1993-07-13,0,53.32884713194225,-764,33.69894528444515
1993-07-13,448.0899963378906,450.70001220703125,448.07000732421875,449.0,236720000,437.28779891967775,452.426964132223,447.07449798583986,441.7220318394567,3.071132634956681,-0.00198230350273787,-0.0019842708666979437,1,Buy and Hold Strategy,1993-07-13,1993-07-14,0,51.68200615992249,670,33.7171324618639
1993-07-14,450.0799865722656,451.1199951171875,448.0799865722656,448.0799865722656,297430000,437.4550988769531,452.7587104905456,447.2649978637695,441.77128523699344,3.0689094856684807,0.004441050348453768,0.004431217984289825,1,Buy and Hold Strategy,1993-07-14,1993-07-15,0,55.02617193118119,-860,33.60948118646781
1993-07-15,449.2200012207031,450.1199951171875,447.260009765625,450.0899963378906,277810000,437.6171989440918,452.9139766916607,447.3544982910156,441.7950198903705,3.053986333232339,-0.001910738929122413,-0.0019125667194078541,1,Buy and Hold Strategy,1993-07-15,1993-07-16,0,53.30903658032218,-685,33.5733457422333
1993-07-16,445.75,449.0799865722656,445.6600036621094,449.07000732421875,263100000,437.75694900512696,452.78848462261243,447.21499786376955,441.6415111049267,3.0901299921867253,-0.007724502941262146,-0.007754491444782753,1,Buy and Hold Strategy,1993-07-16,1993-07-17,0,46.943513761769744,-54,33.63617900447494
1993-07-19,446.0299987792969,446.7799987792969,444.8299865722656,445.75,216370000,437.9056489562988,452.6981408699018,447.33249816894534,441.96685546798886,3.008693007532763,0.0006281520567512633,0.0006279548518268607,1,Buy and Hold Strategy,1993-07-19,1993-07-20,0,47.48839236445346,-107,33.75916748944402
1993-07-20,447.30999755859375,447.6300048828125,443.7099914550781,446.0299987792969,277420000,438.0898489379883,452.7284221440467,447.38699798583986,442.045573827633,3.0737873232614494,0.00286975939465961,0.0028656494962368737,1,Buy and Hold Strategy,1993-07-20,1993-07-21,0,50.01556082825826,119,33.635285655854375
1993-07-21,447.17999267578125,447.5,445.8399963378906,447.2799987792969,278590000,438.28789886474607,452.75036436623685,447.44949798583986,442.14863160544286,2.972802776036301,-0.00029063710518895114,-0.0002906793483375567,1,Buy and Hold Strategy,1993-07-21,1993-07-22,0,49.75365890024741,-533,33.56843044350102
1993-07-22,444.510009765625,447.2300109863281,443.7200012207031,447.17999267578125,249630000,438.4745489501953,452.63225688946125,447.51549835205077,442.3987398146403,3.0111747038640653,-0.005970711914412674,-0.00598860788480757,1,Buy and Hold Strategy,1993-07-22,1993-07-23,0,44.58949937256159,488,33.62694368392425
1993-07-23,447.1000061035156,447.1000061035156,444.5400085449219,444.5400085449219,222170000,438.6887989807129,452.64371827142537,447.5394989013672,442.43527953130905,2.9810905348659626,0.005826632203977278,0.0058097230331099065,1,Buy and Hold Strategy,1993-07-23,1993-07-24,0,50.00992922841395,31,33.49579667234335
1993-07-26,449.0899963378906,449.5,447.0400085449219,447.05999755859375,222580000,438.89549896240237,452.7628750774212,447.61399841308594,442.4651217487507,2.943869172023974,0.004450883934710159,0.004441008044261348,1,Buy and Hold Strategy,1993-07-26,1993-07-27,0,53.75326839685899,-21,33.61585997598992
1993-07-27,448.239990234375,449.44000244140625,446.760009765625,449.0,256750000,439.1233988952637,452.2157805138341,447.4334976196289,442.6512147254237,2.92502085086378,-0.0018927299883030324,-0.0018945234651095383,1,Buy and Hold Strategy,1993-07-27,1993-07-28,0,51.96336944600021,527,33.54709444112546
1993-07-28,447.19000244140625,448.6099853515625,446.5899963378906,448.25,273100000,439.3221488952637,451.80147273839094,447.2584976196289,442.7155225008668,2.860375719635787,-0.0023424679097010515,-0.0023452157796919376,1,Buy and Hold Strategy,1993-07-28,1993-07-29,0,49.75920516105232,-282,33.492074433237065
1993-07-29,450.239990234375,450.7699890136719,447.19000244140625,447.19000244140625,261240000,439.5268489074707,451.74678494608594,447.24399719238284,442.74120943867973,2.911776494823632,0.006820339847307677,0.006797186545464813,1,Buy and Hold Strategy,1993-07-29,1993-07-30,0,55.644792474686064,611,33.45770852092603
1993-07-30,448.1300048828125,450.2200012207031,446.9800109863281,450.19000244140625,254420000,439.7206489562988,451.64846970670277,447.19949798583986,442.75052626497694,2.9366481200538637,-0.004686357048080403,-0.004697372447474845,1,Buy and Hold Strategy,1993-07-30,1993-07-31,0,51.178124278370696,-819,33.39878987102868
1993-08-02,450.1499938964844,450.1499938964844,448.0299987792969,448.1300048828125,230380000,439.9233988952637,451.9952844116969,447.41499786376954,442.8347113158422,2.878315762706266,0.004507595991480429,0.004497467206909068,1,Buy and Hold Strategy,1993-08-02,1993-08-03,0,54.90973397893863,-789,33.468236566610116
1993-08-03,449.2699890136719,450.42999267578125,447.5899963378906,450.1499938964844,253110000,440.1110987854004,451.5337268697285,447.80699768066404,444.08026849159955,2.87557866093372,-0.001954914794500384,-0.001956828134444963,1,Buy and Hold Strategy,1993-08-03,1993-08-04,0,53.00886993320506,714,33.461083412705925
1993-08-04,448.5400085449219,449.7200012207031,447.92999267578125,449.2699890136719,230040000,440.27889877319336,451.0447521576533,448.0924987792969,445.14024540094044,2.7980379383614458,-0.0016248146695767574,-0.0016261361125259005,1,Buy and Hold Strategy,1993-08-04,1993-08-05,0,51.41873511455408,-581,33.33633636830855
1993-08-05,448.1300048828125,449.6099853515625,446.94000244140625,448.54998779296875,261900000,440.4421487426758,451.00868582141703,448.06699829101564,445.12531076061424,2.788891150632503,-0.0009140849295460329,-0.0009145029599381798,1,Buy and Hold Strategy,1993-08-05,1993-08-06,0,50.50239115458618,732,33.31977057031378
1993-08-06,448.67999267578125,449.260009765625,447.8699951171875,448.1300048828125,221170000,440.60719863891603,451.04931979071966,448.0954986572266,445.1416775237335,2.6889714004757166,0.0012272951754537242,0.0012265426643690979,1,Buy and Hold Strategy,1993-08-06,1993-08-07,0,51.744707175625,967,33.33108446746238
1993-08-09,450.7200012207031,451.510009765625,448.30999755859375,448.67999267578125,232750000,440.7862986755371,451.33145259186676,448.1824981689453,445.03354374602384,2.725474315229683,0.004546689351481836,0.004536384383305492,1,Buy and Hold Strategy,1993-08-09,1993-08-10,0,56.14176922812399,697,33.445253167291526
1993-08-10,449.45001220703125,450.7099914550781,449.1000061035156,450.7099914550781,255520000,440.9630487060547,451.44690703642635,448.25049896240233,445.0540908883783,2.6465115153695273,-0.00281768949732053,-0.002821666657063215,1,Buy and Hold Strategy,1993-08-10,1993-08-11,0,52.909525041788015,-51,33.42567490018293
1993-08-11,450.4599914550781,451.0,449.6000061035156,449.6000061035156,268330000,441.12454864501956,451.5133467631878,448.26949920654295,445.02565164989807,2.5681883923409004,0.0022471447783198872,0.00224462372456797,1,Buy and Hold Strategy,1993-08-11,1993-08-12,0,55.12234166825499,743,33.51099548758103
1993-08-12,448.9599914550781,451.6300048828125,447.5299987792969,450.4700012207031,278530000,441.276898651123,451.48706151956253,448.2564987182617,445.02593591696086,2.6776039431390948,-0.003329929468663062,-0.0033354860225135335,1,Buy and Hold Strategy,1993-08-12,1993-08-13,0,51.26905632247514,277,33.405020566800786
1993-08-13,450.1400146484375,450.25,448.9700012207031,448.9700012207031,214370000,441.4269486999512,451.5899732806619,448.4759994506836,445.3620256207053,2.578489986123579,0.0026283482176996387,0.0026249001510146998,1,Buy and Hold Strategy,1993-08-13,1993-08-14,0,53.993670815848304,768,33.450607213963806
1993-08-16,452.3800048828125,453.4100036621094,450.25,450.25,233640000,441.5845487976074,452.13195374906405,448.7934997558594,445.4550457626547,2.6278827738056,0.00497620776087726,0.004963867361034726,1,Buy and Hold Strategy,1993-08-16,1993-08-17,0,58.712742180054775,745,33.491674536101186
1993-08-17,453.1300048828125,453.70001220703125,451.9599914550781,452.3800048828125,261320000,441.7567988586426,452.8431501192822,449.0845001220703,445.32585012485845,2.5644640579589946,0.001657898209259434,0.0016565254131180348,1,Buy and Hold Strategy,1993-08-17,1993-08-18,0,60.185332291176245,539,33.47468929787992
1993-08-18,456.0400085449219,456.989990234375,453.2099914550781,453.2099914550781,312940000,441.9232489013672,454.2490304082876,449.52750091552736,444.80597142276713,2.657001293216388,0.0064220061146953444,0.006401472896177456,1,Buy and Hold Strategy,1993-08-18,1993-08-19,0,65.34941683929371,-412,33.37098450733168
1993-08-19,456.42999267578125,456.760009765625,455.20001220703125,456.010009765625,293330000,442.1057987976074,455.15994879377513,450.12350006103514,445.08705132829516,2.5786438836004852,0.0008551533276732748,0.0008547878923869871,1,Buy and Hold Strategy,1993-08-19,1993-08-20,0,65.98613079500294,347,33.46714165035374
1993-08-20,456.1600036621094,456.67999267578125,454.6000061035156,456.510009765625,276800000,442.30104888916014,456.0541410629106,450.57649993896484,445.09885881501907,2.543025504219424,-0.0005915233836608635,-0.0005916984026395212,1,Buy and Hold Strategy,1993-08-20,1993-08-21,0,65.0943442455683,247,33.58858182285033
1993-08-23,455.2300109863281,456.1199951171875,454.2900085449219,456.1199951171875,212500000,442.48549896240235,456.67285719057634,450.88350067138674,445.09414415219715,2.494951905145715,-0.0020387422577936576,-0.002040823321773638,1,Buy and Hold Strategy,1993-08-23,1993-08-24,0,61.98674365243817,-445,33.656367055025555
1993-08-24,459.7699890136719,459.7699890136719,455.0400085449219,455.2300109863281,270700000,442.6964489746094,458.2852145786535,451.4600006103516,444.6347866420497,2.654596802546021,0.009972932183243355,0.009923530675475594,1,Buy and Hold Strategy,1993-08-24,1993-08-25,0,69.61324245028854,494,33.70832969965944
1993-08-25,460.1300048828125,462.0400085449219,459.29998779296875,459.75,301650000,442.90414901733396,459.6100885651575,452.10700073242185,444.6039128996862,2.6606985132179566,0.0007830347298503071,0.0007827283180998263,1,Buy and Hold Strategy,1993-08-25,1993-08-26,0,70.12510006435008,661,33.7339887344445
1993-08-26,461.0400085449219,462.8699951171875,458.82000732421875,460.0400085449219,254070000,443.11624908447266,461.03702567332095,452.6470016479492,444.25697762257744,2.7599334617715847,0.001977709891666679,0.001975756798136524,1,Buy and Hold Strategy,1993-08-26,1993-08-27,0,71.43490510477369,765,33.63645674976889
1993-08-27,460.5400085449219,461.04998779296875,459.19000244140625,461.04998779296875,196140000,443.3079490661621,462.0556575452675,453.2675018310547,444.4793461168419,2.695651453899507,-0.001084504578199308,-0.0010850930788155932,1,Buy and Hold Strategy,1993-08-27,1993-08-28,0,69.62856635363705,150,33.60569607904182
1993-08-30,461.8999938964844,462.5799865722656,460.2799987792969,460.5400085449219,194180000,443.5030990600586,463.27897490851933,453.85500183105466,444.43102875359,2.6673897638330244,0.00295302324733826,0.0029486716390174075,1,Buy and Hold Strategy,1993-08-30,1993-08-31,0,71.72301958635938,-675,33.50748898422274
1993-08-31,463.55999755859375,463.55999755859375,461.2900085449219,461.8999938964844,252830000,443.70874908447263,464.6393654664015,454.56950225830076,444.4996390502,2.6390039959643707,0.003593859458853821,0.003587416976917984,1,Buy and Hold Strategy,1993-08-31,1993-09-01,0,74.07326246169693,-318,33.52707603946182
1993-09-01,463.1499938964844,463.79998779296875,461.7699890136719,463.54998779296875,245040000,443.92109909057615,465.630618001808,455.3000015258789,444.9693850499498,2.5955036233452637,-0.0008844673057828434,-0.0008848586777778492,1,Buy and Hold Strategy,1993-09-01,1993-09-02,0,72.47109499012836,-910,33.45955944682048
1993-09-02,461.29998779296875,463.5400085449219,461.07000732421875,463.1300048828125,259870000,444.13124908447264,466.0533185965822,455.95850067138673,445.8636827461913,2.5865391660136825,-0.0039943994988567155,-0.004002398420232037,1,Buy and Hold Strategy,1993-09-02,1993-09-03,0,65.57856800755211,-453,33.524576974046816
1993-09-03,461.3399963378906,462.04998779296875,459.9100036621094,461.29998779296875,197160000,444.32369903564455,466.3638780171292,456.5915008544922,446.8191236918552,2.554642377788375,8.672999345460397e-05,8.672623262617117e-05,1,Buy and Hold Strategy,1993-09-03,1993-09-04,0,65.65464370745178,969,33.62301993643247
1993-09-07,458.5199890136719,462.07000732421875,457.95001220703125,461.3399963378906,229500000,444.4982490539551,466.4016843739373,456.98150024414065,447.561316114344,2.666453287745455,-0.006112644354714369,-0.006131403047764194,1,Buy and Hold Strategy,1993-09-07,1993-09-08,0,56.222519903414906,963,33.50245777730899
